Zipcode,State,Lat,Long,Closest Weather Station
28529,NC,35.13,-76.89,"REELSBORO, NC US"
28740,NC,36.01,-82.31,"ERWIN 1 W, TN US"
28530,NC,35.37,-77.43,"KINSTON AG RESEARCH, NC US"
28073,NC,35.17,-81.45,"NINETY NINE ISLANDS, SC US"
28442,NC,34.29,-78.59,"WHITEVILLE 7 NW, NC US"
28345,NC,34.88,-79.7,"HAMLET, NC US"
28443,NC,34.36,-77.71,"SURF CITY, NC US"
28531,NC,34.69,-76.55,"BEAUFORT MICHAEL J SMITH FIELD, NC US"
28444,NC,34.72,-78.2,"WILLARD 4 SW, NC US"
28075,NC,35.32,-80.66,"CONCORD, NC US"
28532,NC,34.9,-76.89,"HAVELOCK CHERRY POINT MCAS, NC US"
28533,NC,34.92,-76.89,"HAVELOCK CHERRY POINT MCAS, NC US"
28904,NC,35.04,-83.81,"HAYESVILLE 1 SW, NC US"
28739,NC,35.32,-82.46,"HENDERSONVILLE 1 NE, NC US"
28791,NC,35.32,-82.46,"HENDERSONVILLE 1 NE, NC US"
28792,NC,35.32,-82.46,"HENDERSONVILLE 1 NE, NC US"
28741,NC,35.05,-83.19,"HIGHLANDS, NC US"
28537,NC,35.26,-76.53,"AURORA 6 N, NC US"
28552,NC,35.3,-76.57,"AURORA 6 N, NC US"
28347,NC,35.03,-79.54,"HAMLET, NC US"
28363,NC,34.99,-79.64,"HAMLET, NC US"
28445,NC,34.49,-77.55,"SURF CITY, NC US"
28538,NC,35.42,-77.58,"KINSTON AG RESEARCH, NC US"
28348,NC,34.97,-78.95,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US"
28742,NC,35.39,-82.64,"ASHEVILLE 13 S, NC US"
28759,NC,35.39,-82.57,"ASHEVILLE 13 S, NC US"
28743,NC,35.89,-82.82,"HOT SPRINGS, NC US"
28539,NC,34.66,-77.23,"SWANSBORO BOGUE FIELD MCAF, NC US"
28078,NC,35.41,-80.84,"CHARLOTTE DOUGLAS AIRPORT, NC US"
28079,NC,35.07,-80.67,"MONROE AIRPORT, NC US"
28080,NC,35.44,-81.15,"LINCOLNTON 4 W, NC US"
28447,NC,34.6,-78.25,"WILLARD 4 SW, NC US"
28540,NC,34.76,-77.4,"JACKSONVILLE EOC, NC US"
28543,NC,34.73,-77.37,"NEW RIVER MCAF, NC US"
28544,NC,34.73,-77.3,"HOFMANN FOREST, NC US"
28545,NC,34.67,-77.52,"NEW RIVER MCAF, NC US"
28546,NC,34.76,-77.4,"JACKSONVILLE EOC, NC US"
28547,NC,34.68,-77.34,"NEW RIVER MCAF, NC US"
28081,NC,35.49,-80.62,"CONCORD, NC US"
28083,NC,35.49,-80.62,"CONCORD, NC US"
28448,NC,34.46,-78.32,"EAST ARCADIA 2 NE, NC US"
28349,NC,34.96,-77.96,"WARSAW 5 E, NC US"
28086,NC,35.24,-81.34,"GASTONIA MUNICIPAL AIRPORT, NC US"
28501,NC,35.27,-77.59,"KINSTON AG RESEARCH, NC US"
28504,NC,35.27,-77.59,"KINSTON AG RESEARCH, NC US"
28449,NC,33.99,-77.91,"SOUTHPORT 5 N, NC US"
28551,NC,35.3,-77.78,"GOLDSBORO SEYMOUR JOHNSON AFB, NC US"
28745,NC,35.52,-82.97,"WAYNESVILLE 1 E, NC US"
28746,NC,35.44,-82.2,"FOREST CITY 8 W, NC US"
28747,NC,35.13,-82.93,"LAKE TOXAWAY 2 SW, NC US"
28450,NC,34.31,-78.51,"EAST ARCADIA 2 NE, NC US"
28088,NC,35.54,-80.61,"CONCORD, NC US"
28351,NC,34.8,-79.54,"LAURINBURG, NC US"
28352,NC,34.76,-79.47,"LAURINBURG, NC US"
28090,NC,35.41,-81.56,"SHELBY 2 NW, NC US"
28748,NC,35.65,-82.68,"CANDLER 1 W, NC US"
28451,NC,34.24,-78.0,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28091,NC,34.96,-79.98,"WADESBORO, NC US"
28092,NC,35.47,-81.24,"LINCOLNTON 4 W, NC US"
28356,NC,35.25,-78.74,"DUNN 4 NW, NC US"
28097,NC,35.25,-80.43,"CONCORD, NC US"
28452,NC,34.0,-78.54,"LONGWOOD, NC US"
28098,NC,35.26,-81.1,"GASTONIA, NC US"
28357,NC,34.88,-79.07,"RAEFORD, NC US"
28358,NC,34.63,-79.01,"LUMBERTON, NC US"
28360,NC,34.63,-79.01,"LUMBERTON, NC US"
28101,NC,35.26,-81.08,"GASTONIA, NC US"
28751,NC,35.51,-83.09,"WAYNESVILLE 1 E, NC US"
28453,NC,34.89,-78.05,"WARSAW 5 E, NC US"
28454,NC,34.66,-77.69,"BURGAW 4 E, NC US"
28905,NC,35.17,-83.92,"MURPHY 4 ESE, NC US"
28752,NC,35.68,-82.0,"MARION, NC US"
28753,NC,35.79,-82.68,"MARSHALL, NC US"
28553,NC,34.73,-76.51,"BEAUFORT MICHAEL J SMITH FIELD, NC US"
28754,NC,35.82,-82.55,"MARSHALL, NC US"
28103,NC,34.98,-80.36,"MONROE, NC US"
28104,NC,35.12,-80.71,"MONROE AIRPORT, NC US"
28105,NC,35.12,-80.71,"MONROE AIRPORT, NC US"
28364,NC,34.73,-79.35,"LAURINBURG MAXTON AIRPORT, NC US"
28555,NC,34.9,-77.23,"HOFMANN FOREST, NC US"
28556,NC,35.11,-76.69,"BAYBORO 3 E, NC US"
28107,NC,35.22,-80.5,"CONCORD, NC US"
28756,NC,35.29,-82.16,"TRYON, NC US"
28110,NC,34.98,-80.54,"MONROE, NC US"
28112,NC,34.98,-80.54,"MONROE, NC US"
28114,NC,35.29,-81.69,"SHELBY 2 NW, NC US"
28115,NC,35.57,-80.81,"SALISBURY 9 WNW, NC US"
28117,NC,35.57,-80.81,"SALISBURY 9 WNW, NC US"
28557,NC,34.72,-76.73,"MOREHEAD CITY 2 WNW, NC US"
28119,NC,34.86,-80.0,"WADESBORO, NC US"
28120,NC,35.3,-81.03,"CHARLOTTE DOUGLAS AIRPORT, NC US"
28365,NC,35.19,-78.06,"GOLDSBORO SEYMOUR JOHNSON AFB, NC US"
28124,NC,35.4,-80.43,"CONCORD, NC US"
28125,NC,35.65,-80.72,"SALISBURY 9 WNW, NC US"
28906,NC,35.09,-84.02,"MURPHY 4 ESE, NC US"
28455,NC,34.13,-78.66,"LONGWOOD, NC US"
28761,NC,35.71,-81.93,"MARION, NC US"
28560,NC,35.11,-77.07,"NEW BERN CRAVEN CO REGIONAL AIRPORT, NC US"
28562,NC,35.11,-77.07,"NEW BERN CRAVEN CO REGIONAL AIRPORT, NC US"
28127,NC,35.44,-80.21,"ALBEMARLE, NC US"
28570,NC,34.78,-76.86,"MOREHEAD CITY 2 WNW, NC US"
28366,NC,35.25,-78.35,"CLINTON 2 NE, NC US"
28128,NC,35.22,-80.12,"ALBEMARLE, NC US"
28129,NC,35.22,-80.32,"ALBEMARLE, NC US"
28762,NC,35.63,-82.17,"MARION, NC US"
28571,NC,35.03,-76.68,"BAYBORO 3 E, NC US"
28369,NC,34.46,-79.01,"LUMBER RIVER STATE PARK, NC US"
28763,NC,35.06,-83.38,"COWEETA EXPERIMENT STATION, NC US"
28371,NC,34.9,-79.01,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US"
28133,NC,34.99,-80.26,"WADESBORO, NC US"
28372,NC,34.68,-79.19,"LUMBERTON REGIONAL AIRPORT, NC US"
28766,NC,35.25,-82.62,"PISGAH FOREST 3 NE, NC US"
28373,NC,35.1,-79.47,"JACKSON SPRINGS 5 WNW, NC US"
28374,NC,35.18,-79.46,"JACKSON SPRINGS 5 WNW, NC US"
28134,NC,35.08,-80.88,"CHARLOTTE DOUGLAS AIRPORT, NC US"
28572,NC,35.05,-77.74,"KINSTON, NC US"
28768,NC,35.27,-82.67,"PISGAH FOREST 3 NE, NC US"
28135,NC,35.0,-80.2,"WADESBORO, NC US"
28573,NC,35.0,-77.22,"PERRYTOWN, NC US"
28376,NC,34.97,-79.22,"RAEFORD, NC US"
28377,NC,34.81,-79.18,"LAURINBURG MAXTON AIRPORT, NC US"
28137,NC,35.47,-80.25,"ALBEMARLE, NC US"
28574,NC,34.89,-77.54,"RICHLANDS, NC US"
28456,NC,34.34,-78.26,"EAST ARCADIA 2 NE, NC US"
28771,NC,35.32,-83.8,"ROBBINSVILLE 1 S, NC US"
28379,NC,34.93,-79.76,"HAMLET, NC US"
28138,NC,35.55,-80.4,"SALISBURY, NC US"
28457,NC,34.43,-77.88,"BURGAW 4 E, NC US"
28382,NC,34.95,-78.51,"CLINTON 2 NE, NC US"
28458,NC,34.82,-78.02,"WALLACE 1 SE, NC US"
28772,NC,35.14,-82.82,"BREVARD, NC US"
28383,NC,34.53,-79.29,"DILLON, SC US"
28139,NC,35.36,-81.96,"FOREST CITY 8 W, NC US"
28384,NC,34.8,-78.97,"LUMBERTON, NC US"
28385,NC,35.01,-78.5,"CLINTON 2 NE, NC US"
28144,NC,35.66,-80.48,"SALISBURY, NC US"
28470,NC,33.95,-78.39,"SHALLOTTE AG, NC US"
28386,NC,34.83,-79.11,"RAEFORD, NC US"
28150,NC,35.28,-81.54,"SHELBY 2 NW, NC US"
28152,NC,35.28,-81.54,"SHELBY 2 NW, NC US"
28579,NC,34.8,-76.51,"BEAUFORT MICHAEL J SMITH FIELD, NC US"
28460,NC,34.55,-77.37,"NEW RIVER MCAF, NC US"
28580,NC,35.45,-77.67,"KINSTON AG RESEARCH, NC US"
28387,NC,35.18,-79.4,"JACKSON SPRINGS 5 WNW, NC US"
28461,NC,33.92,-78.02,"SOUTHPORT 5 N, NC US"
28465,NC,33.91,-78.1,"SOUTHPORT 5 N, NC US"
28159,NC,35.69,-80.43,"SALISBURY, NC US"
28160,NC,35.36,-81.92,"FOREST CITY 8 W, NC US"
28390,NC,35.17,-78.98,"FAYETTEVILLE POPE AFB, NC US"
28777,NC,35.91,-82.06,"SPRUCE PINE 2 NE, NC US"
28163,NC,35.23,-80.42,"CONCORD, NC US"
28164,NC,35.35,-81.09,"GASTONIA, NC US"
28391,NC,35.01,-78.69,"FAYETTEVILLE PWC, NC US"
28582,NC,34.77,-77.12,"SWANSBORO BOGUE FIELD MCAF, NC US"
28462,NC,34.01,-78.26,"SHALLOTTE AG, NC US"
28778,NC,35.6,-82.39,"ASHEVILLE, NC US"
28584,NC,34.69,-77.12,"SWANSBORO BOGUE FIELD MCAF, NC US"
28779,NC,35.37,-83.22,"CULLOWHEE, NC US"
28463,NC,34.14,-78.87,"LUMBER RIVER STATE PARK, NC US"
28392,NC,34.73,-78.79,"ELIZABETHTOWN 3 SW, NC US"
28464,NC,34.76,-78.0,"WALLACE 1 SE, NC US"
28781,NC,35.24,-83.7,"ROBBINSVILLE 1 S, NC US"
28585,NC,35.06,-77.35,"RICHLANDS, NC US"
28166,NC,35.7,-80.89,"STATESVILLE 2 NNE, NC US"
28782,NC,35.2,-82.23,"TRYON, NC US"
28783,NC,35.27,-83.12,"CULLOWHEE, NC US"
28393,NC,34.99,-78.18,"CLINTON 2 NE, NC US"
28167,NC,35.49,-81.96,"FOREST CITY 8 W, NC US"
28168,NC,35.53,-81.39,"LINCOLNTON 4 W, NC US"
28586,NC,35.3,-77.15,"NEW BERN CRAVEN CO REGIONAL AIRPORT, NC US"
28587,NC,35.18,-76.66,"BAYBORO 3 E, NC US"
28394,NC,35.25,-79.28,"FAYETTEVILLE POPE AFB, NC US"
28395,NC,35.16,-78.73,"FAYETTEVILLE PWC, NC US"
28170,NC,34.96,-80.06,"WADESBORO, NC US"
28396,NC,34.88,-79.36,"LAURINBURG MAXTON AIRPORT, NC US"
28466,NC,34.73,-77.99,"WALLACE 1 SE, NC US"
28909,NC,34.99,-83.9,"HAYESVILLE 1 SW, NC US"
28398,NC,34.99,-78.08,"WARSAW 5 E, NC US"
28173,NC,34.92,-80.74,"MONROE AIRPORT, NC US"
28785,NC,35.63,-83.02,"CATALOOCHEE, NC US"
28786,NC,35.48,-82.99,"WAYNESVILLE 1 E, NC US"
28787,NC,35.69,-82.55,"ASHEVILLE, NC US"
28399,NC,34.74,-78.7,"ELIZABETHTOWN 3 SW, NC US"
28472,NC,34.32,-78.7,"WHITEVILLE 7 NW, NC US"
28789,NC,35.43,-83.27,"OCONALUFTEE, NC US"
28478,NC,34.69,-77.98,"WALLACE 1 SE, NC US"
28401,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28403,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28405,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28409,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28411,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28412,NC,34.21,-77.91,"WILMINGTON INTERNATIONAL AIRPORT, NC US"
28174,NC,34.98,-80.44,"MONROE, NC US"
28479,NC,34.28,-78.09,"WILMINGTON 7 N, NC US"
28590,NC,35.52,-77.39,"GREENVILLE, NC US"
28480,NC,34.21,-77.79,"WILMINGTON 7 SE, NC US"
28790,NC,35.2,-82.48,"HENDERSONVILLE 1 NE, NC US"
29702,SC,35.12,-81.51,"NINETY NINE ISLANDS, SC US"
29704,SC,34.85,-80.91,"WINTHROP UNIVERSITY, SC US"
29706,SC,34.7,-81.21,"CHESTER 1 SE, SC US"
29709,SC,34.73,-80.08,"CHESTERFIELD 3 E, SC US"
29710,SC,35.11,-81.22,"GASTONIA MUNICIPAL AIRPORT, NC US"
29712,SC,34.8,-81.01,"WINTHROP UNIVERSITY, SC US"
29714,SC,34.7,-80.89,"CHESTER 1 SE, SC US"
29707,SC,34.99,-80.86,"WINTHROP UNIVERSITY, SC US"
29708,SC,35.0,-80.94,"ROCK HILL YORK CO AIRPORT, SC US"
29715,SC,35.0,-80.94,"ROCK HILL YORK CO AIRPORT, SC US"
29717,SC,34.98,-81.41,"NINETY NINE ISLANDS, SC US"
29718,SC,34.65,-80.38,"CHESTERFIELD 3 E, SC US"
29720,SC,34.72,-80.77,"WINTHROP UNIVERSITY, SC US"
29726,SC,34.86,-81.22,"YORK 4 S, SC US"
29727,SC,34.76,-80.22,"CHESTERFIELD 3 E, SC US"
29728,SC,34.77,-80.38,"MONROE, NC US"
29729,SC,34.71,-81.02,"CHESTER 1 SE, SC US"
29730,SC,34.93,-81.02,"WINTHROP UNIVERSITY, SC US"
29732,SC,34.93,-81.02,"WINTHROP UNIVERSITY, SC US"
29734,SC,34.93,-81.02,"WINTHROP UNIVERSITY, SC US"
29741,SC,34.74,-80.17,"CHESTERFIELD 3 E, SC US"
29742,SC,34.95,-81.34,"YORK 4 S, SC US"
29743,SC,35.04,-81.41,"NINETY NINE ISLANDS, SC US"
29745,SC,34.99,-81.23,"YORK 4 S, SC US"
29620,SC,34.17,-82.37,"GREENWOOD, SC US"
29426,SC,32.72,-80.34,"EDISTO ISLAND MIDDLETON PLANTATION, SC US"
29001,SC,33.76,-80.15,"MANNING, SC US"
29621,SC,34.51,-82.64,"ANDERSON, SC US"
29624,SC,34.51,-82.64,"ANDERSON, SC US"
29625,SC,34.51,-82.64,"ANDERSON, SC US"
29626,SC,34.51,-82.64,"ANDERSON, SC US"
29510,SC,33.44,-79.56,"ANDREWS, SC US"
29429,SC,33.03,-79.61,"MCCLELLANVILLE 7 NE, SC US"
29511,SC,33.99,-79.2,"CONWAY, SC US"
29544,SC,34.05,-79.24,"MULLINS, SC US"
29003,SC,33.29,-81.03,"BAMBERG, SC US"
29627,SC,34.52,-82.49,"WEST PELZER 2 W, SC US"
29512,SC,34.63,-79.68,"BENNETTSVILLE, SC US"
29009,SC,34.41,-80.34,"BISHOPVILLE 1 ENE, SC US"
29010,SC,34.21,-80.24,"BISHOPVILLE 1 ENE, SC US"
29014,SC,34.55,-81.15,"CHESTER 1 SE, SC US"
29015,SC,34.49,-81.35,"PARR, SC US"
29516,SC,34.51,-79.65,"BENNETTSVILLE, SC US"
29016,SC,34.21,-80.97,"CEDAR CREEK 2 E, SC US"
29431,SC,33.3,-79.95,"MONCKS CORNER 4 N, SC US"
29018,SC,33.34,-80.68,"ORANGEBURG MUNICIPAL AIRPORT, SC US"
29432,SC,33.25,-80.81,"BAMBERG, SC US"
29321,SC,34.72,-81.68,"UNION 8 S, SC US"
29518,SC,33.78,-79.78,"CADES 4 W, SC US"
29628,SC,34.09,-82.59,"CALHOUN FALLS, SC US"
29020,SC,34.26,-80.61,"LONGTOWN, SC US"
29030,SC,33.55,-80.71,"ORANGEBURG 2, SC US"
29322,SC,35.11,-82.14,"TRYON, NC US"
29031,SC,34.59,-81.46,"SANTUCK, SC US"
29032,SC,34.34,-80.47,"BISHOPVILLE 1 ENE, SC US"
29033,SC,33.95,-81.06,"COLUMBIA UNIVERSITY OF SC, SC US"
29169,SC,33.99,-81.08,"COLUMBIA UNIVERSITY OF SC, SC US"
29170,SC,33.99,-81.08,"COLUMBIA UNIVERSITY OF SC, SC US"
29172,SC,33.99,-81.08,"COLUMBIA UNIVERSITY OF SC, SC US"
29630,SC,34.72,-82.78,"CLEMSON UNIVERSITY, SC US"
29036,SC,34.16,-81.34,"LITTLE MOUNTAIN, SC US"
29037,SC,34.18,-81.87,"SALUDA, SC US"
29401,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29403,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29404,SC,32.9,-80.06,"CHARLESTON INTL. AIRPORT, SC US"
29405,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29406,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29407,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29410,SC,32.91,-80.01,"CHARLESTON INTL. AIRPORT, SC US"
29412,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29414,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29418,SC,32.89,-80.05,"CHARLESTON INTL. AIRPORT, SC US"
29420,SC,32.92,-80.09,"CHARLESTON INTL. AIRPORT, SC US"
29492,SC,32.78,-79.99,"SULLIVANS ISLAND, SC US"
29520,SC,34.69,-79.89,"CHERAW, SC US"
29323,SC,35.14,-81.86,"CHESNEE 7 WSW, SC US"
29631,SC,34.68,-82.81,"CLEMSON UNIVERSITY, SC US"
29635,SC,35.07,-82.52,"CAESARS HEAD, SC US"
29325,SC,34.47,-81.86,"LAURENS, SC US"
29525,SC,34.57,-79.54,"MCCOLL 3 NNW, SC US"
29201,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29203,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29204,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29205,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29206,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29209,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29210,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29212,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29222,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29223,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29229,SC,34.0,-81.03,"COLUMBIA UNIVERSITY OF SC, SC US"
29526,SC,33.83,-79.04,"CONWAY, SC US"
29527,SC,33.83,-79.04,"CONWAY, SC US"
29038,SC,33.37,-81.0,"BAMBERG, SC US"
29434,SC,33.13,-79.88,"MONCKS CORNER 4 N, SC US"
29039,SC,33.43,-80.92,"ORANGEBURG MUNICIPAL AIRPORT, SC US"
29435,SC,32.93,-80.47,"WALTERBORO 1 SW, SC US"
29530,SC,33.97,-79.74,"EFFINGHAM, SC US"
29330,SC,35.01,-81.8,"SPARTANBURG 3 SSE, SC US"
29436,SC,33.32,-80.14,"MONCKS CORNER 4 N, SC US"
29332,SC,34.3,-81.98,"GREENWOOD CO AIRPORT, SC US"
29040,SC,34.03,-80.45,"SUMTER, SC US"
29532,SC,34.29,-79.87,"DARLINGTON, SC US"
29540,SC,34.29,-79.87,"DARLINGTON, SC US"
29042,SC,33.31,-81.13,"BAMBERG, SC US"
29536,SC,34.42,-79.36,"DILLON, SC US"
29638,SC,34.37,-82.34,"GREENWOOD CO AIRPORT, SC US"
29437,SC,33.13,-80.39,"RIDGEVILLE, SC US"
29639,SC,34.33,-82.38,"GREENWOOD CO AIRPORT, SC US"
29334,SC,34.93,-82.13,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
29640,SC,34.82,-82.58,"PICKENS, SC US"
29642,SC,34.82,-82.58,"PICKENS, SC US"
29044,SC,33.87,-80.69,"SANDY RUN 3 ENE, SC US"
29438,SC,32.56,-80.28,"EDISTO BEACH STATE PARK, SC US"
29541,SC,34.05,-79.75,"EFFINGHAM, SC US"
29081,SC,33.09,-81.01,"BAMBERG, SC US"
29045,SC,34.16,-80.79,"SANDHILL RESEARCH, SC US"
29047,SC,33.52,-80.57,"ORANGEBURG MUNICIPAL AIRPORT, SC US"
29335,SC,34.65,-81.96,"LAURENS, SC US"
29048,SC,33.39,-80.34,"RIDGEVILLE, SC US"
29643,SC,34.51,-82.98,"HARTWELL, GA US"
29501,SC,34.18,-79.78,"FLORENCE REGIONAL AIRPORT, SC US"
29505,SC,34.18,-79.78,"FLORENCE REGIONAL AIRPORT, SC US"
29506,SC,34.18,-79.78,"FLORENCE REGIONAL AIRPORT, SC US"
29543,SC,34.28,-79.27,"MULLINS, SC US"
29644,SC,34.69,-82.2,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
29051,SC,33.84,-80.08,"MANNING, SC US"
29052,SC,33.84,-80.74,"SANDY RUN 3 ENE, SC US"
29340,SC,35.07,-81.65,"NINETY NINE ISLANDS, SC US"
29341,SC,35.07,-81.65,"NINETY NINE ISLANDS, SC US"
29053,SC,33.81,-81.1,"PELION 4 N, SC US"
29440,SC,33.36,-79.29,"GEORGETOWN CO AIRPORT, SC US"
29054,SC,33.92,-81.39,"PELION 4 N, SC US"
29445,SC,32.98,-79.99,"CHARLESTON INTL. AIRPORT, SC US"
29645,SC,34.6,-82.11,"LAURENS, SC US"
29055,SC,34.57,-80.9,"LONGTOWN, SC US"
29056,SC,33.57,-79.98,"GREELEYVILLE 5 N, SC US"
29446,SC,32.73,-80.61,"WALTERBORO 1 SW, SC US"
29545,SC,34.12,-78.89,"LUMBER RIVER STATE PARK, NC US"
29601,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29605,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29607,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29609,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29611,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29615,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29617,SC,34.83,-82.37,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29646,SC,34.19,-82.15,"GREENWOOD, SC US"
29649,SC,34.19,-82.15,"GREENWOOD, SC US"
29650,SC,34.93,-82.23,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
29651,SC,34.93,-82.23,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
29546,SC,33.93,-79.41,"MARION, SC US"
29547,SC,34.51,-79.4,"DILLON, SC US"
29448,SC,33.21,-80.44,"RIDGEVILLE, SC US"
29550,SC,34.36,-80.08,"HARTSVILLE, SC US"
29058,SC,34.59,-80.67,"LONGTOWN, SC US"
29554,SC,33.75,-79.44,"HEMINGWAY 8 ESE, SC US"
29653,SC,34.28,-82.24,"GREENWOOD CO AIRPORT, SC US"
29059,SC,33.32,-80.41,"RIDGEVILLE, SC US"
29449,SC,32.75,-80.2,"EDISTO ISLAND MIDDLETON PLANTATION, SC US"
29654,SC,34.44,-82.39,"WEST PELZER 2 W, SC US"
29061,SC,33.88,-80.84,"SANDY RUN 3 ENE, SC US"
29450,SC,33.09,-79.8,"MONCKS CORNER 4 N, SC US"
29349,SC,35.05,-82.09,"CHESNEE 7 WSW, SC US"
29063,SC,34.09,-81.18,"CEDAR CREEK 2 E, SC US"
29451,SC,32.8,-79.75,"SULLIVANS ISLAND, SC US"
29655,SC,34.3,-82.66,"HARTWELL DAM, GA US"
29453,SC,33.28,-79.69,"ANDREWS, SC US"
29065,SC,34.25,-81.26,"PARR, SC US"
29351,SC,34.41,-81.81,"NEWBERRY, SC US"
29455,SC,32.72,-80.07,"CHARLESTON INTL. AIRPORT, SC US"
29555,SC,33.81,-79.44,"HEMINGWAY 8 ESE, SC US"
29353,SC,34.83,-81.67,"SPARTANBURG 3 SSE, SC US"
29067,SC,34.54,-80.58,"LONGTOWN, SC US"
29355,SC,34.37,-81.71,"NEWBERRY, SC US"
29556,SC,33.66,-79.82,"GREELEYVILLE 5 N, SC US"
29456,SC,33.0,-80.1,"CHARLESTON INTL. AIRPORT, SC US"
29560,SC,33.86,-79.75,"LAKE CITY 2 SE, SC US"
29563,SC,34.34,-79.16,"LUMBER RIVER STATE PARK, NC US"
29069,SC,34.16,-80.06,"BISHOPVILLE 1 ENE, SC US"
29356,SC,35.17,-82.18,"TRYON, NC US"
29564,SC,33.52,-79.88,"GREELEYVILLE 5 N, SC US"
29565,SC,34.33,-79.43,"DILLON, SC US"
29360,SC,34.5,-82.02,"LAURENS, SC US"
29006,SC,33.9,-81.54,"SALUDA, SC US"
29070,SC,33.91,-81.51,"PELION 4 N, SC US"
29072,SC,33.98,-81.22,"COLUMBIA METROPOLITAN AIRPORT, SC US"
29073,SC,33.98,-81.22,"COLUMBIA METROPOLITAN AIRPORT, SC US"
29657,SC,34.79,-82.69,"PICKENS, SC US"
29075,SC,34.19,-81.41,"LITTLE MOUNTAIN, SC US"
29566,SC,33.87,-78.63,"NORTH MYRTLE BEACH GRAND STRAND AIRPORT, SC US"
29567,SC,34.47,-79.4,"DILLON, SC US"
29082,SC,33.06,-80.95,"BAMBERG, SC US"
29658,SC,34.77,-83.25,"LONG CREEK, SC US"
29568,SC,33.93,-78.73,"NORTH MYRTLE BEACH GRAND STRAND AIRPORT, SC US"
29569,SC,34.05,-78.89,"CONWAY, SC US"
29078,SC,34.22,-80.68,"SANDHILL RESEARCH, SC US"
29365,SC,34.95,-82.12,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
29080,SC,34.05,-80.07,"BISHOPVILLE 1 ENE, SC US"
29101,SC,34.46,-80.25,"HARTSVILLE, SC US"
29458,SC,33.08,-79.46,"MCCLELLANVILLE 7 NE, SC US"
29570,SC,34.66,-79.54,"MCCOLL 3 NNW, SC US"
29102,SC,33.69,-80.21,"MANNING, SC US"
29661,SC,35.03,-82.49,"CAESARS HEAD, SC US"
29571,SC,34.17,-79.4,"MARION, SC US"
29662,SC,34.78,-82.3,"GREENVILLE DOWNTOWN AIRPORT, SC US"
29104,SC,33.98,-80.2,"SUMTER, SC US"
29461,SC,33.19,-79.99,"MONCKS CORNER 4 N, SC US"
29105,SC,33.84,-81.61,"JOHNSTON 4 SW, SC US"
29369,SC,34.83,-81.99,"SPARTANBURG 3 SSE, SC US"
29664,SC,34.86,-83.15,"LONG CREEK, SC US"
29464,SC,32.82,-79.86,"SULLIVANS ISLAND, SC US"
29466,SC,32.82,-79.86,"SULLIVANS ISLAND, SC US"
29370,SC,34.33,-81.95,"LAURENS, SC US"
29574,SC,34.2,-79.25,"MULLINS, SC US"
29576,SC,33.55,-79.05,"BROOKGREEN GARDENS, SC US"
29572,SC,33.69,-78.89,"MYRTLE BEACH, SC US"
